,Termin,Program/kurs,Utbildningens namn,Anm.kod,Univ/högskola,Totalt antal sökande,1:a handssökande,Kvinnor 1:a hand,Kvinnor totalt,Män 1:a hand,Män totalt,25-34 1:a hand,25-34 totalt,<= 24 1:a hand,<= 24 totalt,>=35 1:a hand,>=35 totalt,BI,BII,HP
1167,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,33,304,10,112,87,240,154,540,38,79,16.41,17.95,0.75
1168,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,33,304,10,112,87,240,154,540,38,79,16.41,17.95,1.00
1169,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,33,304,10,112,87,240,154,540,38,79,17.90,16.86,0.75
1170,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,33,304,10,112,87,240,154,540,38,79,17.90,16.86,1.00
1171,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,33,304,10,112,87,240,154,540,38,79,17.90,17.95,0.75
1172,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,33,304,10,112,87,240,154,540,38,79,17.90,17.95,1.00
1173,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,228,666,51,193,16,130,23,265,4,21,16.41,16.86,0.75
1174,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,228,666,51,193,16,130,23,265,4,21,16.41,16.86,1.00
1175,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,228,666,51,193,16,130,23,265,4,21,16.41,17.95,0.75
1176,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,228,666,51,193,16,130,23,265,4,21,16.41,17.95,1.00
1177,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,228,666,51,193,16,130,23,265,4,21,17.90,16.86,0.75
1178,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,228,666,51,193,16,130,23,265,4,21,17.90,16.86,1.00
1179,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,228,666,51,193,16,130,23,265,4,21,17.90,17.95,0.75
1180,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,228,666,51,193,16,130,23,265,4,21,17.90,17.95,1.00
1181,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,228,666,51,193,87,240,154,540,38,79,16.41,16.86,0.75
1182,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,228,666,51,193,87,240,154,540,38,79,16.41,16.86,1.00
1183,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,228,666,51,193,87,240,154,540,38,79,16.41,17.95,0.75
1184,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,228,666,51,193,87,240,154,540,38,79,16.41,17.95,1.00
1185,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,228,666,51,193,87,240,154,540,38,79,17.90,16.86,0.75
1186,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,228,666,51,193,87,240,154,540,38,79,17.90,16.86,1.00
1187,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,228,666,51,193,87,240,154,540,38,79,17.90,17.95,0.75
1188,VT2011,Program,"Personal, arbete och organisation",SU-38230,Stockholms universitet,884,280,228,666,51,193,87,240,154,540,38,79,17.90,17.95,1.00
1189,VT2020,Program,Politices kandidatprogram i nationalekonomi och statsvetenskap,SU-42685,Stockholms universitet,611,89,44,295,42,303,23,139,55,436,8,23,17.13,17.90,0.90
1190,VT2020,Program,"Kandidatprogram i geovetenskap, distansutbildning",SU-59847,Stockholms universitet,207,105,21,70,26,62,23,69,10,24,14,39,*,*,*
1191,VT2019,Program,Kandidatprogram i historiska studier,SU-12307,Stockholms universitet,101,18,7,46,11,54,6,36,11,54,1,10,*,*,*
1192,VT2019,Program,"Kulturvetarprogrammet, kandidatprogram",SU-12308,Stockholms universitet,133,24,17,98,7,31,8,57,11,57,5,15,*,*,*
1193,VT2019,Program,Juristprogrammet,SU-29003,Stockholms universitet,4160,1491,1002,2747,472,1365,473,1140,851,2670,150,302,19.84,20.05,1.30
1194,VT2019,Program,Kandidatprogram i nationalekonomi och statistik,SU-33902,Stockholms universitet,815,93,28,360,65,445,30,206,57,565,6,34,17.83,17.90,1.20
1195,VT2019,Program,Psykologprogrammet,SU-36155,Stockholms universitet,3221,962,701,2355,250,824,411,1171,372,1643,168,365,21.10,21.63,1.60
1196,VT2019,Program,Kandidatprogram i sociologi: Arbetsliv och arbetsmarknad,SU-38040,Stockholms universitet,358,27,19,259,8,93,9,110,14,218,4,24,13.21,14.42,0.50
1197,VT2019,Program,"Kandidatprogrammet Personal, arbete och organisation",SU-38124,Stockholms universitet,894,218,184,716,31,164,77,336,112,453,26,91,16.69,17.27,0.80
1198,VT2019,Program,Kandidatprogram för sociologisk samhällsanalys,SU-38125,Stockholms universitet,472,58,34,327,23,139,24,147,29,291,4,28,16.78,15.83,0.75
1199,VT2019,Program,Socionomprogrammet,SU-41083,Stockholms universitet,3250,709,588,2609,118,618,271,1162,328,1665,107,400,17.39,17.40,0.90
1200,VT2019,Program,Politices kandidatprogram i nationalekonomi och statsvetenskap,SU-42552,Stockholms universitet,789,107,62,428,43,345,24,185,79,563,2,25,16.16,17.05,0.95
1201,VT2019,Program,Förskollärarprogrammet,SU-61916,Stockholms universitet,881,250,225,783,24,93,115,378,86,313,48,185,*,*,*
1202,VT2018,Program,Kandidatprogram i historiska studier,SU-12143,Stockholms universitet,148,24,9,63,14,80,14,65,8,71,1,7,*,*,*
1203,VT2018,Program,"Kulturvetarprogrammet, kandidatprogram",SU-12148,Stockholms universitet,206,37,28,150,9,49,17,81,15,94,5,24,*,*,*
1204,VT2018,Program,Juristprogrammet,SU-29578,Stockholms universitet,4702,1613,1052,3058,541,1592,516,1269,913,3070,164,311,19.90,20.30,1.35
1205,VT2018,Program,Kandidatprogram i företagsekonomi,SU-31297,Stockholms universitet,2434,755,389,1188,353,1216,205,627,510,1700,27,77,18.22,18.35,1.25
1206,VT2018,Program,Kandidatprogram i nationalekonomi och statistik,SU-33809,Stockholms universitet,1031,109,36,436,72,577,36,275,68,697,4,41,17.70,17.82,1.30
1207,VT2018,Program,Psykologprogrammet,SU-36106,Stockholms universitet,3305,845,622,2396,209,857,364,1184,326,1738,141,331,21.50,22.10,1.60
1208,VT2018,Program,Kandidatprogram i sociologi: Arbetsliv och arbetsmarknad,SU-38946,Stockholms universitet,378,21,17,275,2,90,6,118,11,226,2,21,14.04,14.50,0.70
1209,VT2018,Program,"Kandidatprogrammet Personal, arbete och organisation",SU-38976,Stockholms universitet,880,196,172,692,20,170,84,311,91,476,17,75,17.40,17.00,1.00
1210,VT2018,Program,Kandidatprogram för sociologisk samhällsanalys,SU-38977,Stockholms universitet,491,54,38,360,13,122,22,156,24,295,5,31,16.60,17.02,0.90
1211,VT2018,Program,Socionomprogrammet,SU-41974,Stockholms universitet,3758,836,693,2963,140,780,314,1239,378,2076,141,428,17.25,17.51,0.95
1212,VT2018,Program,Politices kandidatprogram i nationalekonomi och statsvetenskap,SU-42449,Stockholms universitet,782,77,32,363,42,397,22,187,47,542,5,31,16.67,17.13,1.05
1213,VT2018,Program,"Kandidatprogram i geovetenskap, distansutbildning",SU-59609,Stockholms universitet,136,64,14,42,16,45,12,34,4,18,14,35,*,*,*
1214,VT2018,Program,Förskollärarprogrammet,SU-61707,Stockholms universitet,1114,286,261,995,25,118,130,461,90,456,66,196,*,*,*
1215,VT2017,Program,Kandidatprogram i historiska studier,SU-12082,Stockholms universitet,159,25,10,59,14,97,12,64,10,81,2,11,*,*,*
1216,VT2017,Program,"Kulturvetarprogrammet, kandidatprogram",SU-12084,Stockholms universitet,250,49,35,182,14,64,23,91,22,126,4,29,*,*,*
1217,VT2017,Program,Juristprogrammet,SU-29201,Stockholms universitet,4758,1627,1041,3058,561,1634,491,1264,967,3138,144,290,20.40,20.38,1.40
1218,VT2017,Program,Kandidatprogram i företagsekonomi,SU-31960,Stockholms universitet,2748,907,426,1356,468,1350,200,605,656,2007,38,94,18.75,19.20,1.30
1219,VT2017,Program,Kandidatprogram i nationalekonomi och statistik,SU-33704,Stockholms universitet,1067,102,35,436,66,617,30,241,66,773,5,39,18.35,18.24,1.25
1220,VT2017,Program,Psykologprogrammet,SU-36904,Stockholms universitet,3585,956,685,2577,254,942,423,1197,368,1986,148,336,22.33,22.50,1.60
1221,VT2017,Program,"Kandidatprogrammet Personal, arbete och organisation",SU-38876,Stockholms universitet,1109,237,199,836,35,261,81,349,130,651,23,97,18.58,17.77,1.05
1222,VT2017,Program,Kandidatprogram för sociologisk samhällsanalys,SU-38878,Stockholms universitet,517,55,43,372,12,139,23,173,30,302,2,36,17.13,16.81,1.00
1223,VT2017,Program,Socionomprogrammet,SU-41864,Stockholms universitet,4330,1146,947,3412,194,893,413,1439,561,2417,167,449,18.90,18.49,1.05
1224,VT2017,Program,Politices kandidatprogram i nationalekonomi och statsvetenskap,SU-42237,Stockholms universitet,867,126,62,423,63,429,26,178,96,647,3,27,17.60,17.25,1.05
1225,VT2017,Program,"Kandidatprogram i geovetenskap, distansutbildning",SU-59334,Stockholms universitet,185,103,12,39,33,75,25,57,10,25,10,32,*,*,*
1226,VT2016,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Engelska",SU-01727,Stockholms universitet,121,12,4,51,8,69,3,37,9,79,0,4,16.78,16.23,0.75
1227,VT2016,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Geografi",SU-01728,Stockholms universitet,112,14,1,31,13,80,3,29,11,79,0,3,16.20,-,0.90
1228,VT2016,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Matematik",SU-01729,Stockholms universitet,37,5,2,12,3,25,2,17,2,15,1,5,*,-,*
1229,VT2016,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Religionskunskap",SU-01730,Stockholms universitet,166,31,9,66,21,98,15,53,15,106,0,5,17.70,16.92,0.90
1230,VT2016,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Geografi",SU-01731,Stockholms universitet,99,7,3,48,4,51,1,19,6,74,0,6,17.00,-,0.45
1231,VT2016,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Historia",SU-01732,Stockholms universitet,148,25,11,71,14,75,11,40,13,102,1,4,16.45,22.15,0.90
1232,VT2016,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Matematik",SU-01733,Stockholms universitet,24,2,1,11,1,13,0,8,1,14,1,2,-,-,*
1233,VT2016,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Engelska",SU-01734,Stockholms universitet,78,11,7,45,4,33,3,18,6,54,2,6,15.25,14.62,0.30
1234,VT2016,Program,Kandidatprogram i historiska studier,SU-12937,Stockholms universitet,193,38,12,87,24,100,10,61,19,110,7,16,*,*,*
1235,VT2016,Program,"Kulturvetarprogrammet, kandidatprogram",SU-12940,Stockholms universitet,280,53,42,201,11,73,18,99,29,147,6,28,*,*,*
1236,VT2016,Program,Juristprogrammet,SU-29909,Stockholms universitet,4918,1590,986,3057,583,1794,488,1237,927,3331,154,283,20.37,20.70,1.40
1237,VT2015,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Historia",SU-01406,Stockholms universitet,137,25,16,65,9,72,3,34,21,99,1,4,18.35,19.60,1.20
1238,VT2015,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Matematik",SU-01407,Stockholms universitet,27,5,2,14,3,13,0,5,4,18,1,4,*,-,-
1239,VT2015,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Engelska",SU-01408,Stockholms universitet,62,8,5,34,3,28,1,11,5,49,2,2,13.20,15.17,0.60
1240,VT2015,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Religionskunskap",SU-01410,Stockholms universitet,151,29,7,58,22,93,10,42,19,101,0,8,19.50,-,1.00
1241,VT2015,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Engelska",SU-01411,Stockholms universitet,111,14,2,40,12,71,7,35,7,70,0,6,15.77,15.40,0.85
1242,VT2015,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Matematik",SU-01412,Stockholms universitet,41,4,3,18,1,23,2,14,2,22,0,5,*,*,-
1243,VT2015,Program,Kandidatprogram i historiska studier,SU-12761,Stockholms universitet,191,28,10,76,18,112,7,65,18,111,3,12,*,*,*
1244,VT2015,Program,"Kulturvetarprogrammet, kandidatprogram",SU-12763,Stockholms universitet,266,47,34,192,13,69,23,91,21,149,3,21,*,*,*
1245,VT2015,Program,Juristprogrammet,SU-29584,Stockholms universitet,5074,1628,1044,3171,566,1853,473,1162,1006,3598,131,264,20.60,20.92,1.40
1246,VT2015,Program,Kandidatprogram i företagsekonomi,SU-31370,Stockholms universitet,2938,1079,508,1446,549,1441,237,584,795,2218,25,85,18.71,18.94,1.20
1247,VT2015,Program,Kandidatprogram i nationalekonomi och statistik,SU-33583,Stockholms universitet,914,78,27,371,51,528,27,175,46,697,5,27,18.00,18.31,1.15
1248,VT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Engelska",SU-01113,Stockholms universitet,85,9,2,29,6,55,2,18,5,61,1,5,15.60,14.69,1.10
1249,VT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Engelska",SU-01113,Stockholms universitet,85,9,2,29,6,55,2,18,5,61,1,5,15.60,14.69,1.10
1250,VT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Geografi",SU-01114,Stockholms universitet,74,7,1,25,6,49,4,19,3,50,0,5,17.20,-,1.70
1251,VT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Geografi",SU-01114,Stockholms universitet,74,7,1,25,6,49,4,19,3,50,0,5,17.20,-,1.70
1252,VT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Matematik",SU-01115,Stockholms universitet,24,5,1,10,4,14,1,4,4,14,0,6,*,-,*
1253,VT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Matematik",SU-01115,Stockholms universitet,24,5,1,10,4,14,1,4,4,14,0,6,*,-,*
1254,VT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Religionskunskap",SU-01116,Stockholms universitet,144,27,5,60,22,84,12,42,13,96,2,6,19.00,-,1.80
1255,VT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Religionskunskap",SU-01116,Stockholms universitet,144,27,5,60,22,84,12,42,13,96,2,6,19.00,-,1.80
1256,VT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Geografi",SU-01117,Stockholms universitet,79,9,7,48,2,31,2,19,7,58,0,2,18.45,-,1.10
1257,VT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Geografi",SU-01117,Stockholms universitet,79,9,7,48,2,31,2,19,7,58,0,2,18.45,-,1.10
1258,VT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Historia",SU-01118,Stockholms universitet,126,15,7,55,8,71,4,37,10,81,1,8,15.70,15.88,0.75
1259,VT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Historia",SU-01118,Stockholms universitet,126,15,7,55,8,71,4,37,10,81,1,8,15.70,15.88,0.75
1260,VT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Engelska",SU-01119,Stockholms universitet,70,7,4,41,3,29,3,15,4,53,0,2,18.42,-,0.70
1261,VT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Engelska",SU-01119,Stockholms universitet,70,7,4,41,3,29,3,15,4,53,0,2,18.42,-,0.70
1262,VT2014,Program,Kandidatprogram i historiska studier,SU-12703,Stockholms universitet,148,37,9,54,25,89,8,42,24,95,2,6,*,*,*
1263,VT2014,Program,Kandidatprogram i historiska studier,SU-12703,Stockholms universitet,148,37,9,54,25,89,8,42,24,95,2,6,*,*,*
1264,VT2014,Program,"Kulturvetarprogrammet, kandidatprogram",SU-12723,Stockholms universitet,234,66,42,166,22,60,26,73,32,137,6,16,*,*,*
1265,VT2014,Program,"Kulturvetarprogrammet, kandidatprogram",SU-12723,Stockholms universitet,234,66,42,166,22,60,26,73,32,137,6,16,*,*,*
1266,VT2014,Program,Juristprogrammet,SU-29145,Stockholms universitet,4794,1583,1000,2972,564,1780,458,1078,1006,3468,100,206,20.70,20.90,1.40
1267,VT2014,Program,Juristprogrammet,SU-29145,Stockholms universitet,4794,1583,1000,2972,564,1780,458,1078,1006,3468,100,206,20.70,20.90,1.40
1268,VT2014,Program,Kandidatprogram i företagsekonomi,SU-31140,Stockholms universitet,2877,1028,530,1470,479,1363,216,554,761,2186,32,93,18.63,19.20,1.20
1269,VT2014,Program,Kandidatprogram i företagsekonomi,SU-31140,Stockholms universitet,2877,1028,530,1470,479,1363,216,554,761,2186,32,93,18.63,19.20,1.20
1270,VT2014,Program,Kandidatprogram i nationalekonomi och statistik,SU-33476,Stockholms universitet,843,87,24,361,62,471,29,175,51,634,6,23,17.60,17.40,1.15
1271,VT2014,Program,Kandidatprogram i nationalekonomi och statistik,SU-33476,Stockholms universitet,843,87,24,361,62,471,29,175,51,634,6,23,17.60,17.40,1.15
1272,VT2014,Program,Yrkeslärarprogrammet- inriktning mot vård- och omsorgslärare,SU-34426,Stockholms universitet,122,43,36,103,6,17,11,40,4,18,27,62,*,*,*
1273,VT2014,Program,Yrkeslärarprogrammet- inriktning mot vård- och omsorgslärare,SU-34426,Stockholms universitet,122,43,36,103,6,17,11,40,4,18,27,62,*,*,*
1274,VT2013,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Engelska",SU-01798,Stockholms universitet,43,6,2,12,4,31,4,14,2,27,0,2,*,*,*
1275,VT2013,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Geografi",SU-01799,Stockholms universitet,32,4,0,5,4,27,2,7,2,23,0,2,*,-,*
1276,VT2013,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Matematik",SU-01800,Stockholms universitet,12,3,1,5,2,7,1,2,2,9,0,1,*,-,*
1277,VT2013,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Religionskunskap",SU-01801,Stockholms universitet,65,8,1,29,7,35,3,17,5,46,0,1,13.20,-,*
1278,VT2013,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Geografi",SU-01802,Stockholms universitet,29,4,3,17,1,12,4,8,0,19,0,2,*,*,*
1279,VT2013,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Historia",SU-01803,Stockholms universitet,64,11,4,31,6,32,4,20,6,42,0,1,16.00,12.50,*
1280,VT2013,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Engelska",SU-01804,Stockholms universitet,41,6,2,23,4,18,1,10,5,28,0,3,*,*,*
1281,VT2013,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Matematik",SU-01806,Stockholms universitet,11,0,0,6,0,5,0,4,0,6,0,1,*,-,*
1282,VT2013,Program,Kandidatprogram i historiska studier,SU-12571,Stockholms universitet,150,28,8,57,20,84,10,48,18,88,0,5,*,*,*
1283,VT2013,Program,"Kulturvetarprogrammet, kandidatprogram",SU-12573,Stockholms universitet,278,78,56,192,19,78,22,81,46,165,7,24,*,*,*
1284,VT2013,Program,Juristprogrammet,SU-29670,Stockholms universitet,4239,1419,863,2570,540,1625,394,892,913,3102,96,201,20.80,20.80,1.40
1285,VT2013,Program,Kandidatprogram i företagsekonomi,SU-31893,Stockholms universitet,2827,1034,543,1474,466,1296,206,552,771,2141,32,77,18.83,19.20,1.20
1286,VT2013,Program,Kandidatprogram i nationalekonomi och statistik,SU-33399,Stockholms universitet,671,72,20,275,52,384,15,127,54,515,3,17,17.60,17.90,1.30
1287,VT2012,Program,Kandidatprogram i historiska studier,SU-12417,Stockholms universitet,127,24,13,55,11,67,5,26,18,91,1,5,*,*,*
1288,VT2012,Program,"Kulturvetarprogrammet, kandidatprogram",SU-12425,Stockholms universitet,227,73,54,163,18,61,24,72,44,141,4,11,*,*,*
1289,VT2012,Program,Juristprogrammet,SU-29140,Stockholms universitet,3917,1465,932,2463,523,1414,364,772,998,2933,93,172,20.80,20.60,1.40
1290,VT2012,Program,Kandidatprogram i företagsekonomi med inriktning mot marknadsföring och management,SU-31866,Stockholms universitet,2308,738,404,1244,323,1035,131,386,580,1848,16,45,19.71,20.19,1.40
1291,VT2012,Program,Kandidatprogram i företagsekonomi med inriktning mot redovisning och finansiering,SU-31867,Stockholms universitet,1736,527,266,845,256,867,119,332,381,1326,22,54,19.60,19.90,1.40
1292,VT2012,Program,Kandidatprogram i nationalekonomi och statistik,SU-33283,Stockholms universitet,478,52,15,197,37,274,17,84,31,370,4,17,17.25,16.98,1.00
1293,VT2012,Program,Psykologprogrammet,SU-36368,Stockholms universitet,2912,842,611,2079,223,803,286,824,441,1853,107,205,22.19,22.50,1.80
